Date,Close/Last,Volume,Open,High,Low
01/06/2020,$93.67,1253886,$93.35,$93.99,$93.27
01/03/2020,$93.36,1939441,$93.28,$94.04,$93.1038
01/02/2020,$93.46,1627113,$94.50,$94.56,$92.98
12/31/2019,$94.51,1366925,$94.17,$94.54,$93.89
12/30/2019,$94.03,1544721,$93.96,$94.17,$93.58
12/27/2019,$94.19,1014365,$93.94,$94.30,$93.69
12/26/2019,$93.88,1154643,$93.85,$94.10,$93.54
12/24/2019,$93.84,440061,$93.82,$93.975,$93.30
12/23/2019,$93.75,1514761,$95.06,$95.24,$93.53
12/20/2019,$94.90,4417110,$95.17,$95.77,$94.09
12/19/2019,$93.97,2227515,$93.56,$94.10,$93.36
12/18/2019,$93.75,3237338,$93.46,$93.95,$93.0228
12/17/2019,$93.22,3043378,$93.22,$93.82,$93.01
12/16/2019,$93.03,2066373,$92.03,$93.04,$91.78
12/13/2019,$92.05,2613729,$91.14,$92.21,$90.31
12/12/2019,$91.14,2053072,$92.03,$92.18,$90.88
12/11/2019,$92.15,2508674,$92.20,$92.46,$91.76
12/10/2019,$91.94,1903448,$91.85,$92.0278,$91.43
12/09/2019,$91.86,1721145,$92.28,$92.34,$91.775
12/06/2019,$92.39,1379329,$92.20,$92.79,$91.98
12/05/2019,$92.46,1536480,$91.85,$92.55,$91.67
12/04/2019,$92.03,2792353,$90.85,$92.15,$90.74
12/03/2019,$90.88,2185322,$90.54,$91.26,$90.34
12/02/2019,$90.28,2342288,$91.03,$91.18,$90.21
11/29/2019,$91.35,754541,$91.71,$92.09,$91.26
11/27/2019,$91.59,1488940,$91.55,$91.66,$90.95
11/26/2019,$91.50,2946555,$90.94,$91.81,$90.89
11/25/2019,$90.89,2502757,$91.59,$91.69,$90.6384
11/22/2019,$91.54,2596582,$91.11,$91.78,$90.32
11/21/2019,$91.07,1859516,$91.40,$91.55,$90.49
11/20/2019,$91.46,2136358,$90.82,$91.64,$90.57
11/19/2019,$90.67,3787737,$89.86,$91.28,$89.58
11/18/2019,$90.15,2789912,$89.98,$90.99,$89.6501
11/15/2019,$89.56,3601307,$89.53,$89.79,$88.77
11/14/2019,$89.60,2668167,$90.08,$90.57,$89.445
11/13/2019,$89.86,4192239,$88.87,$90.12,$88.63
11/12/2019,$88.50,1966633,$88.76,$88.955,$88.17
11/11/2019,$88.77,2113388,$89.25,$89.43,$88.6604
11/08/2019,$89.07,3016106,$88.82,$89.43,$88.33
11/07/2019,$89.34,4086751,$90.65,$90.83,$88.6604
11/06/2019,$91.98,2394277,$91.73,$92.23,$91.3697
11/05/2019,$91.40,2196642,$92.31,$92.55,$91.02
11/04/2019,$92.80,2983270,$93.58,$93.73,$92.29
11/01/2019,$93.56,1923946,$94.72,$94.98,$93.473
10/31/2019,$94.39,2309019,$94.38,$94.65,$93.65
10/30/2019,$94.10,1381311,$93.37,$94.56,$93.37
10/29/2019,$93.17,2068825,$93.15,$93.42,$92.855
10/28/2019,$93.37,2566366,$93.70,$94.09,$92.88
10/25/2019,$94.35,2454310,$95.69,$95.76,$94.02
10/24/2019,$95.72,2941159,$94.77,$96.22,$94.77
10/23/2019,$94.44,2379374,$94.39,$95.095,$94.22
10/22/2019,$94.15,2357570,$94.70,$94.70,$93.89
10/21/2019,$94.48,2275415,$94.04,$94.54,$93.49
10/18/2019,$94.14,2482056,$92.80,$94.28,$92.6668
10/17/2019,$93.00,1914016,$92.50,$93.35,$92.41
10/16/2019,$92.60,2191613,$91.74,$92.665,$91.35
10/15/2019,$91.74,1610685,$92.36,$92.61,$91.67
10/14/2019,$92.03,1615233,$92.71,$92.85,$91.82
10/11/2019,$92.34,1821147,$92.52,$92.93,$92.05
10/10/2019,$92.61,1797210,$92.48,$93.08,$92.1064
10/09/2019,$92.88,1756917,$92.78,$93.23,$92.48
10/08/2019,$92.56,2174646,$93.86,$93.95,$92.56
10/07/2019,$93.71,2328640,$93.42,$94.07,$92.97
10/04/2019,$93.61,2892898,$92.75,$93.83,$92.35
10/03/2019,$92.50,2975546,$92.25,$92.58,$91.89
10/02/2019,$92.13,3114057,$93.27,$93.30,$91.68
10/01/2019,$93.22,2946142,$93.34,$93.57,$92.895
09/30/2019,$93.69,2069888,$93.85,$94.67,$93.54
09/27/2019,$94.20,2179408,$94.76,$94.88,$93.6936
09/26/2019,$94.29,3107940,$93.90,$94.53,$93.74
09/25/2019,$94.23,2376282,$94.60,$94.80,$93.88
09/24/2019,$94.59,2282367,$93.75,$94.89,$93.50
09/23/2019,$93.40,2028992,$92.95,$93.84,$92.95
09/20/2019,$93.18,3175741,$93.33,$93.555,$92.84
09/19/2019,$93.18,1264645,$93.24,$93.38,$93.03
09/18/2019,$93.02,2989766,$93.15,$93.16,$92.24
09/17/2019,$92.73,2861236,$91.77,$92.79,$91.695
09/16/2019,$91.71,2219312,$91.86,$92.16,$90.94
09/13/2019,$91.54,2014157,$91.60,$92.05,$91.185
09/12/2019,$92.02,1755683,$92.42,$92.71,$91.68
09/11/2019,$91.69,2003450,$90.73,$92.079,$90.2832
09/10/2019,$91.09,3370110,$91.05,$91.31,$90.08
09/09/2019,$91.38,3278514,$90.83,$91.75,$90.34
09/06/2019,$91.09,1447889,$91.56,$91.97,$90.74
09/05/2019,$91.53,2318849,$92.41,$92.67,$91.30
09/04/2019,$93.05,1782718,$93.00,$93.23,$92.31
09/03/2019,$92.78,2043784,$91.22,$92.87,$90.98
08/30/2019,$91.15,2584678,$91.00,$91.495,$90.31
08/29/2019,$90.72,1856916,$90.06,$90.75,$89.66
08/28/2019,$89.63,4525310,$90.94,$90.94,$89.51
08/27/2019,$90.67,1339030,$91.15,$91.40,$90.61
08/26/2019,$90.83,1625522,$89.70,$90.85,$89.51
08/23/2019,$89.58,2253120,$91.21,$91.43,$89.05
08/22/2019,$90.97,1625701,$91.28,$91.46,$90.61
08/21/2019,$91.35,1332070,$90.51,$91.36,$90.41
08/20/2019,$90.77,1450436,$91.00,$91.05,$90.08
08/19/2019,$90.55,1734131,$90.25,$91.22,$90.00
08/16/2019,$90.23,2131012,$90.47,$90.79,$90.02
08/15/2019,$90.36,2874176,$88.38,$90.62,$88.20
08/14/2019,$88.48,4572266,$90.08,$90.57,$88.09
08/13/2019,$90.25,1848071,$90.38,$90.68,$89.43
08/12/2019,$90.43,1497129,$90.13,$90.66,$89.85
08/09/2019,$89.97,1597468,$89.77,$90.39,$89.54
08/08/2019,$89.51,3090546,$88.82,$89.7901,$88.10
08/07/2019,$89.74,1945353,$89.39,$90.32,$88.08
