Date,Close/Last,Volume,Open,High,Low
03/05/2021,$271.74,41002,$259.97,$272.24,$255.84
03/04/2021,$257.54,32352,$256.57,$263.64,$254.85
03/03/2021,$254.96,21674,$254.87,$259.00,$254.16
03/02/2021,$254.40,25759,$255.52,$256.00,$252.14
03/01/2021,$256.90,41183,$262.00,$262.60,$252.82
02/26/2021,$256.66,28029,$265.02,$265.02,$256.66
02/25/2021,$263.31,20754,$263.00,$265.00,$262.44
02/24/2021,$262.75,21876,$261.65,$266.71,$261.56
02/23/2021,$262.21,25804,$263.67,$267.59,$261.94
02/22/2021,$261.36,23280,$263.00,$264.29,$255.05
02/19/2021,$264.88,28816,$267.92,$269.548,$262.95
02/18/2021,$268.60,18442,$270.22,$273.665,$268.1512
02/17/2021,$271.77,39699,$274.485,$279.89,$271.00
02/16/2021,$273.73,24351,$275.11,$278.33,$272.13
02/12/2021,$277.40,15740,$279.54,$279.54,$274.00
02/11/2021,$279.68,22644,$281.30,$282.91,$275.865
02/10/2021,$279.78,31154,$285.20,$289.0937,$279.77
02/09/2021,$283.20,30755,$278.37,$284.98,$277.09
02/08/2021,$277.80,23797,$274.99,$278.39,$273.50
02/05/2021,$273.65,22128,$271.64,$274.29,$269.05
02/04/2021,$271.85,18026,$267.70,$271.85,$266.14
02/03/2021,$267.90,19459,$268.44,$268.44,$264.40
02/02/2021,$269.74,18309,$269.49,$272.96,$269.36
02/01/2021,$268.82,28760,$266.24,$271.65,$263.15
01/29/2021,$266.86,33889,$270.39,$272.9164,$266.32
01/28/2021,$267.65,28087,$271.66,$273.795,$266.00
01/27/2021,$272.87,22644,$272.62,$275.00,$265.72
01/26/2021,$275.28,27381,$269.90,$276.41,$267.74
01/25/2021,$267.24,31967,$263.71,$269.99,$256.2446
01/22/2021,$262.34,23031,$257.00,$262.99,$255.63
01/21/2021,$257.50,21554,$257.87,$258.50,$253.77
01/20/2021,$256.21,27668,$257.73,$257.79,$252.65
01/19/2021,$255.56,20414,$255.78,$258.9377,$254.25
01/15/2021,$255.18,23154,$256.93,$260.9668,$254.28
01/14/2021,$258.57,30338,$263.29,$265.79,$258.51
01/13/2021,$262.11,23944,$266.15,$267.44,$262.11
01/12/2021,$267.78,27588,$267.30,$269.5793,$264.00
01/11/2021,$267.39,24524,$270.84,$271.7872,$263.0772
01/08/2021,$272.42,27748,$270.94,$272.58,$269.525
01/07/2021,$270.04,25925,$270.54,$270.60,$267.34
01/06/2021,$270.47,38078,$268.59,$273.00,$268.01
01/05/2021,$268.81,29022,$266.03,$270.00,$264.00
01/04/2021,$267.14,23890,$266.28,$269.50,$262.01
12/31/2020,$266.27,11000,$265.26,$267.89,$264.415
12/30/2020,$266.50,15690,$264.68,$267.0408,$263.66
12/29/2020,$265.27,25260,$269.30,$270.01,$262.40
12/28/2020,$269.27,21342,$270.26,$270.44,$267.488
12/24/2020,$266.00,4688,$268.00,$268.00,$264.72
12/23/2020,$269.02,13373,$264.54,$270.00,$264.54
12/22/2020,$264.00,18205,$268.48,$268.48,$263.04
12/21/2020,$266.60,26881,$271.60,$271.60,$262.25
12/18/2020,$272.55,130025,$270.10,$272.55,$267.50
12/17/2020,$268.58,22399,$268.56,$270.79,$267.05
12/16/2020,$267.08,22026,$266.50,$268.75,$265.7966
12/15/2020,$265.93,16390,$263.14,$266.79,$261.45
12/14/2020,$262.81,17146,$260.58,$263.7424,$260.54
12/11/2020,$260.54,15812,$261.03,$263.01,$257.47
12/10/2020,$261.00,13665,$260.98,$263.91,$256.06
12/09/2020,$260.66,23234,$256.58,$263.20,$255.61
