Date,Close/Last,Volume,Open,High,Low
11/25/2022,$7.07,11975640,$7.04,$7.09,$6.82
11/23/2022,$7.31,22787360,$7.19,$7.49,$7.16
11/22/2022,$7.03,20911580,$7.08,$7.175,$6.93
11/21/2022,$7.32,25768000,$7.54,$7.54,$7.10
11/18/2022,$7.76,26596870,$7.89,$8.22,$7.62
11/17/2022,$8.00,47052270,$8.01,$8.05,$7.53
11/16/2022,$8.03,41186180,$8.67,$8.799,$7.83
11/15/2022,$9.02,54165610,$9.39,$9.55,$8.76
11/14/2022,$8.64,56330650,$9.04,$9.16,$8.25
11/11/2022,$8.49,63424730,$7.46,$8.595,$7.20
11/10/2022,$7.04,37479000,$7.45,$7.50,$6.95
11/09/2022,$6.67,27736800,$7.22,$7.31,$6.63
11/08/2022,$7.82,23536080,$7.71,$7.96,$7.38
11/07/2022,$7.91,48472810,$8.32,$8.8685,$7.72
11/04/2022,$7.88,60282200,$8.03,$8.24,$7.65
11/03/2022,$6.86,23702250,$6.44,$6.995,$6.40
11/02/2022,$6.60,49040530,$6.50,$6.97,$6.18
11/01/2022,$6.41,39135600,$6.92,$6.96,$6.33
10/31/2022,$6.62,27737820,$6.56,$6.85,$6.47
10/28/2022,$6.89,38054170,$6.67,$6.89,$6.50
10/27/2022,$7.36,30790810,$7.83,$7.875,$7.28
10/26/2022,$8.19,34750090,$7.87,$8.525,$7.84
10/25/2022,$7.94,33409430,$7.35,$7.99,$7.27
10/24/2022,$7.16,60411390,$7.25,$7.27,$6.25
10/21/2022,$8.13,21934410,$7.80,$8.21,$7.61
10/20/2022,$7.94,31671350,$7.77,$8.23,$7.74
10/19/2022,$7.67,34163320,$8.11,$8.12,$7.51
10/18/2022,$8.60,19094530,$9.06,$9.24,$8.51
10/17/2022,$8.62,16314540,$8.72,$8.84,$8.46
10/14/2022,$8.38,31346910,$9.21,$9.34,$8.15
10/13/2022,$9.13,25180480,$8.90,$9.30,$8.515
10/12/2022,$9.55,22798980,$9.65,$10.18,$9.365
10/11/2022,$9.41,30129490,$9.47,$10.058,$9.185
10/10/2022,$9.54,22884040,$9.65,$9.73,$9.345
10/07/2022,$9.89,22676860,$10.30,$10.44,$9.86
10/06/2022,$10.56,22461920,$10.99,$11.19,$10.40
10/05/2022,$10.99,38984760,$11.53,$11.55,$10.6701
10/04/2022,$11.98,22802660,$12.15,$12.38,$11.815
10/03/2022,$11.73,22300290,$11.87,$11.93,$11.42
09/30/2022,$11.95,21193090,$11.39,$12.28,$11.32
