Date,Close/Last,Volume,Open,High,Low
03/10/2023,$193.33,3667341,$192.88,$196.68,$191.89
03/09/2023,$192.88,3188590,$196.88,$196.95,$192.35
03/08/2023,$195.57,2065035,$196.28,$196.65,$194.13
03/07/2023,$195.62,2781131,$197.42,$198.20,$194.75
03/06/2023,$197.04,2721778,$197.19,$199.31,$196.65
03/03/2023,$196.82,3116629,$195.44,$197.54,$194.22
03/02/2023,$194.45,4254284,$191.59,$195.12,$191.50
03/01/2023,$192.88,3231729,$190.63,$194.35,$190.57
02/28/2023,$191.48,3110131,$191.51,$192.36,$189.63
02/27/2023,$192.45,3363256,$194.42,$195.00,$191.74
02/24/2023,$192.04,3305720,$193.89,$193.89,$190.86
02/23/2023,$195.02,2446679,$196.04,$196.04,$192.58
02/22/2023,$195.49,2963294,$197.08,$197.49,$194.62
02/21/2023,$196.76,2831026,$201.57,$201.65,$196.45
02/17/2023,$201.42,2850383,$199.26,$201.98,$198.66
02/16/2023,$199.36,2754941,$198.77,$201.54,$197.98
02/15/2023,$201.71,2532393,$199.80,$201.74,$198.86
02/14/2023,$201.00,2999565,$203.09,$203.10,$198.67
02/13/2023,$203.37,2973187,$200.19,$203.74,$199.75
02/10/2023,$200.47,2890779,$198.81,$200.83,$198.37
02/09/2023,$199.22,3013535,$203.36,$203.925,$198.64
02/08/2023,$202.22,3562421,$203.90,$204.81,$201.21
02/07/2023,$205.47,2947917,$203.00,$206.02,$201.78
02/06/2023,$204.04,2854188,$202.25,$204.13,$200.76
02/03/2023,$202.69,4457814,$207.20,$207.20,$201.62
02/02/2023,$207.38,7183495,$198.95,$208.2219,$197.69
02/01/2023,$206.72,5392235,$207.41,$208.45,$203.81
01/31/2023,$208.48,2298778,$206.57,$208.57,$205.51
01/30/2023,$205.78,2545705,$206.53,$209.39,$205.61
01/27/2023,$208.13,2122529,$207.89,$209.83,$207.635
01/26/2023,$209.35,1927499,$207.80,$209.42,$205.89
01/25/2023,$206.67,2154853,$204.54,$207.1523,$203.76
01/24/2023,$206.93,3217250,$203.96,$207.68,$202.225
01/23/2023,$204.46,2799719,$202.55,$205.845,$201.3801
01/20/2023,$202.03,3977496,$199.565,$202.66,$198.81
01/19/2023,$200.66,4549156,$204.30,$204.38,$200.22
01/18/2023,$204.24,5101401,$210.89,$210.89,$203.98
01/17/2023,$212.24,3281499,$217.02,$217.02,$211.9301
01/13/2023,$216.61,1997090,$214.49,$216.83,$212.895
01/12/2023,$215.98,2964267,$212.85,$217.22,$212.38
01/11/2023,$212.30,2919491,$211.98,$212.91,$210.01
01/10/2023,$211.34,1775736,$209.50,$211.45,$209.50
01/09/2023,$210.67,2627479,$210.27,$213.63,$209.54
01/06/2023,$210.27,4056383,$206.47,$211.06,$205.8738
01/05/2023,$204.47,4057482,$208.48,$208.81,$204.06
01/04/2023,$210.04,3860313,$208.50,$211.24,$207.32
01/03/2023,$214.30,2219496,$215.15,$215.15,$212.22
12/30/2022,$214.30,1599974,$213.98,$214.50,$211.93
12/29/2022,$214.75,1879921,$213.09,$215.2499,$212.77
12/28/2022,$212.19,1607307,$215.93,$216.51,$212.01
12/27/2022,$214.89,1461037,$213.90,$215.78,$213.71
12/23/2022,$213.87,1300657,$212.00,$214.705,$211.46
12/22/2022,$212.31,2220111,$214.335,$214.61,$208.99
12/21/2022,$215.10,2625236,$212.96,$215.30,$212.75
12/20/2022,$211.49,1876122,$209.57,$212.76,$209.22
12/19/2022,$209.41,3089824,$209.26,$212.33,$208.37
12/16/2022,$209.74,7128473,$207.35,$210.29,$206.23
12/15/2022,$208.97,3221605,$212.89,$213.72,$208.03
12/14/2022,$214.72,2545896,$216.22,$217.87,$213.05
12/13/2022,$214.96,3449789,$219.55,$219.96,$213.14
12/12/2022,$214.50,3347031,$212.16,$214.59,$211.06
12/09/2022,$211.63,2260246,$213.35,$214.49,$211.40
12/08/2022,$213.35,2169500,$213.85,$214.585,$212.2101
12/07/2022,$213.45,2983537,$213.97,$214.09,$212.01
12/06/2022,$213.19,2518614,$216.27,$216.74,$211.36
12/05/2022,$215.60,3078017,$217.75,$218.585,$215.20
12/02/2022,$219.08,2194258,$214.83,$219.86,$214.72
12/01/2022,$217.39,3990378,$220.28,$220.62,$216.3548
11/30/2022,$219.55,4675120,$216.32,$220.65,$213.69
11/29/2022,$216.72,2101760,$215.92,$217.42,$215.18
11/28/2022,$215.77,2642826,$219.70,$220.205,$215.47
11/25/2022,$220.05,1119900,$217.74,$220.96,$217.74
11/23/2022,$218.91,2686758,$218.79,$220.675,$218.3001
11/22/2022,$218.76,2516386,$217.13,$219.01,$217.00
11/21/2022,$216.56,2346620,$215.00,$217.22,$213.85
11/18/2022,$214.53,2974732,$216.39,$217.35,$213.16
11/17/2022,$214.51,2689734,$212.25,$215.38,$212.024
11/16/2022,$214.00,2447056,$215.76,$216.23,$213.31
11/15/2022,$215.43,2367383,$215.36,$216.19,$213.09
11/14/2022,$213.00,3074048,$212.78,$216.08,$211.83
11/11/2022,$212.73,4226792,$214.59,$214.96,$211.45
11/10/2022,$214.80,4354703,$214.85,$215.07,$211.15
11/09/2022,$208.63,3040359,$210.00,$211.54,$208.44
11/08/2022,$211.36,2631318,$209.33,$212.38,$208.8846
11/07/2022,$209.77,2671829,$207.70,$210.24,$207.14
11/04/2022,$207.85,4125109,$206.30,$208.03,$204.21
11/03/2022,$204.39,4653836,$200.37,$206.05,$199.1675
11/02/2022,$200.47,4692929,$203.34,$206.89,$200.05
11/01/2022,$203.10,4376652,$204.45,$205.08,$201.52
10/31/2022,$204.02,4433470,$202.405,$204.99,$202.2881
10/28/2022,$204.93,4892755,$199.00,$205.16,$196.69
10/27/2022,$196.49,4754020,$193.36,$199.58,$192.80
10/26/2022,$190.27,4203806,$191.63,$192.9532,$189.76
10/25/2022,$189.65,2907118,$186.66,$189.86,$186.195
10/24/2022,$186.90,3271208,$184.505,$188.08,$183.84
10/21/2022,$182.81,2959827,$176.99,$183.31,$176.52
10/20/2022,$177.64,2687496,$179.36,$180.82,$177.11
10/19/2022,$179.28,1688112,$179.50,$180.83,$177.94
10/18/2022,$179.88,1978578,$180.18,$181.16,$177.64
10/17/2022,$177.04,3437934,$177.66,$179.00,$176.13
10/14/2022,$174.16,2970553,$178.15,$178.52,$173.83
10/13/2022,$177.55,3223443,$169.40,$178.39,$169.22
10/12/2022,$172.79,2727972,$174.055,$175.00,$172.20
10/11/2022,$173.62,2908319,$171.40,$175.755,$170.78
10/10/2022,$171.89,1932124,$172.81,$173.80,$170.12
10/07/2022,$171.41,2961648,$173.59,$174.16,$170.37
10/06/2022,$175.04,2599393,$176.29,$177.69,$173.855
10/05/2022,$177.81,2940249,$176.62,$179.7725,$175.01
10/04/2022,$178.19,3691385,$174.90,$178.41,$174.83
10/03/2022,$173.04,3379168,$170.07,$174.375,$169.08
09/30/2022,$166.97,3810273,$170.10,$171.20,$166.63
09/29/2022,$170.07,3116986,$173.36,$173.36,$168.11
09/28/2022,$173.83,3077877,$171.86,$174.76,$170.43
09/27/2022,$170.07,2692445,$170.86,$172.46,$168.38
09/26/2022,$170.07,3271638,$171.53,$172.33,$168.86
09/23/2022,$171.38,3202433,$172.78,$174.30,$169.92
09/22/2022,$173.25,2229980,$173.54,$174.75,$172.02
09/21/2022,$174.30,2505538,$177.91,$179.63,$174.29
09/20/2022,$177.01,2478881,$177.04,$177.55,$175.07
09/19/2022,$178.63,2416251,$176.00,$179.07,$175.74
09/16/2022,$177.35,6417901,$173.56,$177.64,$172.52
09/15/2022,$176.86,3452101,$179.14,$179.99,$176.20
09/14/2022,$179.97,4949872,$185.25,$185.25,$178.19
09/13/2022,$184.98,4858466,$188.51,$190.04,$184.62
09/12/2022,$192.03,2766777,$193.20,$193.6698,$191.38
09/09/2022,$191.69,2909913,$189.11,$192.01,$188.81
09/08/2022,$187.82,3506521,$188.34,$188.34,$184.44
09/07/2022,$189.09,2344335,$185.90,$189.76,$185.83
09/06/2022,$185.60,2548887,$187.11,$188.43,$184.36
09/02/2022,$186.89,2748450,$193.09,$193.43,$186.23
09/01/2022,$190.73,2242620,$189.15,$191.135,$188.54
08/31/2022,$189.35,2629320,$192.57,$192.66,$189.01
08/30/2022,$190.70,2224095,$191.96,$193.035,$189.29
08/29/2022,$192.42,2095736,$192.78,$193.90,$191.20
08/26/2022,$193.06,2837122,$199.24,$200.4445,$192.94
08/25/2022,$200.43,1631498,$199.22,$200.50,$197.915
08/24/2022,$197.79,1351784,$196.74,$198.53,$196.32
08/23/2022,$197.55,1607694,$198.36,$198.83,$197.14
08/22/2022,$197.84,2587992,$199.575,$199.67,$197.3339
08/19/2022,$201.56,2040688,$202.62,$202.815,$200.855
08/18/2022,$203.72,1509229,$202.51,$204.00,$202.38
08/17/2022,$202.78,1661265,$201.81,$203.97,$201.2501
08/16/2022,$203.67,1661186,$200.42,$204.26,$200.06
08/15/2022,$202.25,2307868,$200.63,$202.70,$199.44
08/12/2022,$200.87,2257876,$199.33,$200.98,$198.24
08/11/2022,$198.51,2392759,$197.00,$199.62,$197.00
08/10/2022,$197.23,2639617,$196.94,$198.315,$196.3738
08/09/2022,$194.09,2281653,$194.57,$194.905,$193.40
08/08/2022,$193.97,2077750,$194.19,$195.46,$193.09
08/05/2022,$192.27,1848911,$191.57,$192.85,$190.28
08/04/2022,$192.44,1701205,$191.13,$192.82,$190.4401
08/03/2022,$191.50,2535107,$189.36,$191.91,$187.80
08/02/2022,$189.12,3335549,$191.13,$191.345,$188.66
08/01/2022,$191.99,2333338,$191.41,$193.16,$190.90
07/29/2022,$192.46,2907441,$190.48,$193.13,$188.86
07/28/2022,$190.44,3653912,$189.11,$191.48,$186.8751
07/27/2022,$183.66,3492445,$180.35,$185.02,$179.5533
07/26/2022,$181.42,2324131,$181.65,$183.53,$180.41
07/25/2022,$181.26,1941207,$181.77,$182.4399,$180.36
07/22/2022,$181.47,2327308,$180.50,$182.89,$180.20
07/21/2022,$180.03,1853782,$178.26,$180.23,$177.105
07/20/2022,$178.26,1648766,$176.81,$178.64,$176.18
07/19/2022,$177.23,2455374,$172.92,$177.69,$172.785
07/18/2022,$170.95,1657002,$173.14,$174.23,$170.53
07/15/2022,$172.80,2188681,$171.03,$172.95,$170.13
07/14/2022,$169.51,1824205,$168.72,$169.78,$167.35
07/13/2022,$170.87,1997128,$170.78,$172.33,$169.87
07/12/2022,$173.61,2757656,$171.72,$176.82,$171.72
07/11/2022,$172.84,3224685,$175.01,$175.05,$172.09
07/08/2022,$173.34,1614764,$173.89,$174.33,$171.52
07/07/2022,$173.79,2756659,$174.21,$174.21,$171.26
07/06/2022,$173.21,2201924,$172.77,$174.245,$171.075
07/05/2022,$172.09,3346030,$173.73,$173.73,$168.96
07/01/2022,$175.11,1973132,$173.65,$175.37,$171.57
06/30/2022,$173.81,2872210,$171.26,$174.42,$170.18
06/29/2022,$173.20,2428327,$176.05,$176.48,$171.41
06/28/2022,$175.95,3181187,$179.47,$181.46,$175.75
06/27/2022,$178.29,2600743,$180.99,$181.14,$177.40
06/24/2022,$180.02,4155299,$176.49,$180.14,$175.70
06/23/2022,$174.57,3333352,$177.23,$178.61,$172.92
06/22/2022,$177.73,2907187,$178.46,$179.77,$176.17
06/21/2022,$180.51,2935559,$181.75,$181.91,$179.41
06/17/2022,$179.70,5633629,$179.40,$182.37,$178.19
06/16/2022,$179.88,4428300,$181.85,$182.40,$179.04
06/15/2022,$184.97,2979292,$184.42,$187.28,$182.78
06/14/2022,$183.28,3452469,$185.14,$187.02,$182.44
06/13/2022,$184.42,4764371,$182.36,$186.115,$182.33
06/10/2022,$186.28,2878722,$188.315,$188.69,$186.21
06/09/2022,$192.01,1674875,$193.24,$195.579,$191.85
06/08/2022,$194.52,1688848,$196.64,$196.88,$193.6199
06/07/2022,$197.62,2130094,$193.63,$197.99,$192.15
06/06/2022,$195.19,1586153,$196.59,$196.97,$194.49
06/03/2022,$194.82,2254927,$195.35,$196.1709,$193.6101
06/02/2022,$197.04,2510823,$193.79,$197.20,$192.06
06/01/2022,$191.91,2361281,$194.50,$194.72,$190.39
05/31/2022,$193.62,3503484,$193.56,$195.39,$191.57
05/27/2022,$196.35,2246473,$194.99,$196.39,$194.04
05/26/2022,$193.10,2238663,$191.28,$194.18,$191.19
05/25/2022,$190.44,2512134,$189.12,$191.1699,$186.70
05/24/2022,$189.96,2842360,$189.31,$190.76,$184.89
05/23/2022,$189.58,3726022,$191.91,$192.18,$188.50
05/20/2022,$189.75,3884143,$193.53,$194.205,$185.78
05/19/2022,$192.65,3126270,$192.03,$195.21,$188.12
05/18/2022,$193.87,3185867,$197.761,$198.69,$193.25
05/17/2022,$199.06,2723983,$195.97,$200.05,$195.80
05/16/2022,$193.96,2624245,$193.60,$195.29,$192.33
05/13/2022,$193.53,3237414,$193.41,$194.95,$190.93
05/12/2022,$192.92,3990482,$190.98,$194.75,$188.69
05/11/2022,$192.02,3283946,$194.83,$196.86,$191.42
05/10/2022,$194.77,4767477,$196.28,$197.24,$192.22
05/09/2022,$193.96,3781393,$195.11,$195.80,$192.36
05/06/2022,$195.43,3624831,$197.28,$197.42,$193.16
05/05/2022,$197.87,5759026,$203.70,$204.67,$196.47
05/04/2022,$205.85,5483655,$197.49,$206.395,$197.35
05/03/2022,$197.04,5359761,$196.32,$198.35,$195.25
05/02/2022,$196.87,7099626,$194.49,$200.9209,$191.93
04/29/2022,$193.51,7248712,$200.19,$201.99,$192.87
04/28/2022,$189.92,3429085,$187.78,$190.67,$185.25
04/27/2022,$186.35,3053472,$186.44,$188.78,$185.76
04/26/2022,$187.67,2848994,$189.51,$190.855,$187.57
04/25/2022,$191.82,2397533,$190.33,$191.90,$187.33
04/22/2022,$190.63,3040800,$194.60,$194.62,$190.35
04/21/2022,$195.94,2418313,$197.96,$200.59,$195.46
04/20/2022,$196.34,2622963,$198.18,$199.50,$196.01
04/19/2022,$197.20,3340660,$193.07,$197.36,$192.57
04/18/2022,$192.07,1957966,$194.29,$195.88,$191.135
04/14/2022,$195.19,4275787,$195.17,$196.70,$194.91
04/13/2022,$194.85,2391299,$191.83,$195.01,$191.32
04/12/2022,$190.99,3098751,$190.90,$192.89,$190.00
04/11/2022,$189.27,2700765,$190.27,$191.25,$188.73
04/08/2022,$190.16,2877835,$193.00,$193.3859,$189.81
04/07/2022,$192.70,2201507,$192.50,$193.5995,$188.44
04/06/2022,$193.62,2942568,$191.92,$195.07,$191.13
04/05/2022,$193.63,2293764,$194.64,$196.47,$193.09
04/04/2022,$196.07,2051246,$195.33,$196.63,$193.44
04/01/2022,$196.03,2286690,$195.90,$196.11,$193.50
03/31/2022,$194.58,3276021,$196.67,$198.21,$194.55
03/30/2022,$196.54,2427649,$197.12,$198.18,$195.69
03/29/2022,$197.54,3350349,$199.08,$199.39,$194.83
03/28/2022,$197.11,3270571,$197.09,$197.34,$194.25
03/25/2022,$197.79,2543341,$195.35,$198.36,$195.32
03/24/2022,$194.69,2197837,$193.18,$194.72,$192.05
03/23/2022,$192.34,1816058,$194.44,$194.96,$192.01
03/22/2022,$195.03,2369457,$193.14,$195.92,$193.14
03/21/2022,$193.02,3500793,$193.57,$194.41,$191.52
03/18/2022,$194.72,8748601,$191.77,$194.92,$189.80
03/17/2022,$191.93,3153510,$189.65,$192.61,$189.20
03/16/2022,$191.03,4132940,$189.60,$191.25,$186.52
03/15/2022,$187.79,3922915,$185.13,$188.165,$184.792
03/14/2022,$183.20,3002074,$183.47,$185.21,$182.72
03/11/2022,$182.24,2725571,$186.38,$186.93,$182.03
03/10/2022,$184.36,2455436,$182.54,$185.11,$182.22
03/09/2022,$185.40,2899407,$186.36,$187.23,$184.89
03/08/2022,$183.24,4575023,$182.19,$187.02,$182.12
03/07/2022,$182.16,3533784,$187.04,$187.30,$182.02
03/04/2022,$187.43,5085722,$185.65,$187.67,$184.52
03/03/2022,$187.52,5022911,$189.47,$191.845,$187.12
03/02/2022,$186.44,5340717,$185.34,$188.25,$184.16
03/01/2022,$183.60,5463161,$186.65,$189.85,$182.93
02/28/2022,$189.75,4111058,$186.05,$189.94,$186.05
02/25/2022,$188.56,5001199,$182.10,$189.52,$182.07
02/24/2022,$182.34,5899657,$174.95,$182.69,$174.42
02/23/2022,$178.96,3582435,$183.57,$183.88,$178.80
02/22/2022,$182.56,4008122,$183.12,$185.28,$180.94
02/18/2022,$182.13,5038397,$183.93,$185.06,$181.39
02/17/2022,$184.59,3075953,$187.48,$187.8799,$184.30
02/16/2022,$189.06,3085564,$189.54,$189.80,$186.80
02/15/2022,$189.53,2873460,$188.18,$189.93,$186.53
02/14/2022,$186.69,3156940,$187.38,$188.42,$184.54
02/11/2022,$186.99,5323489,$191.81,$192.89,$186.5479
02/10/2022,$191.75,3659592,$194.11,$196.9684,$191.02
02/09/2022,$196.62,3210659,$196.12,$197.015,$194.69
02/08/2022,$194.56,2735815,$192.48,$195.06,$191.05
02/07/2022,$192.48,3457837,$192.15,$194.59,$190.81
02/04/2022,$191.50,5479941,$191.87,$192.79,$188.03
02/03/2022,$191.74,8679876,$200.16,$201.00,$191.58
02/02/2022,$207.55,2835943,$205.42,$207.84,$204.64
02/01/2022,$205.34,3053276,$203.93,$205.82,$201.51
01/31/2022,$204.48,3297761,$200.56,$204.98,$199.31
01/28/2022,$201.99,3392298,$200.38,$202.05,$196.05
01/27/2022,$200.65,2755006,$203.07,$204.8284,$199.26
01/26/2022,$200.65,3387572,$203.153,$205.885,$198.72
01/25/2022,$202.30,5237794,$200.71,$203.79,$197.91
01/24/2022,$204.45,5464828,$204.20,$204.78,$198.98
01/21/2022,$205.10,4440824,$209.26,$209.60,$204.96
01/20/2022,$208.92,2568693,$211.68,$214.45,$208.725
01/19/2022,$210.73,2614766,$214.41,$214.77,$210.60
01/18/2022,$213.59,3055230,$214.88,$215.94,$212.055
01/14/2022,$217.65,3343058,$217.61,$217.97,$215.36
01/13/2022,$219.43,3082748,$218.40,$221.89,$218.07
01/12/2022,$218.25,3104952,$217.49,$219.19,$217.35
01/11/2022,$216.31,3529470,$214.42,$216.99,$211.52
01/10/2022,$213.46,3453916,$215.67,$216.46,$211.86
01/07/2022,$215.75,3056849,$212.15,$217.31,$211.57
01/06/2022,$210.82,3270381,$211.80,$214.35,$210.62
01/05/2022,$211.06,4088544,$209.535,$215.58,$209.12
01/04/2022,$209.00,3256352,$206.707,$209.55,$205.65
01/03/2022,$206.80,2580319,$207.86,$209.3499,$205.56
12/31/2021,$208.51,1536608,$206.86,$209.19,$206.38
12/30/2021,$207.11,1273142,$208.10,$208.90,$206.91
12/29/2021,$207.53,1714622,$207.91,$208.04,$206.46
12/28/2021,$207.05,1971693,$206.47,$208.11,$206.2204
12/27/2021,$206.43,2486485,$205.69,$206.6399,$204.9109
12/23/2021,$205.22,2376110,$203.20,$206.31,$203.00
12/22/2021,$201.84,3111103,$201.22,$202.00,$200.08
12/21/2021,$201.67,2628177,$201.15,$202.78,$200.31
12/20/2021,$199.85,3387351,$202.12,$202.6548,$198.10
12/17/2021,$205.17,5586775,$209.46,$210.11,$204.71
12/16/2021,$209.61,2993212,$211.25,$211.28,$209.30
12/15/2021,$209.76,2951968,$207.546,$210.40,$205.24
12/14/2021,$206.68,3790608,$208.83,$211.54,$205.91
12/13/2021,$209.23,2892303,$209.80,$210.75,$208.60
12/10/2021,$209.81,3410195,$206.84,$210.04,$205.82
12/09/2021,$206.00,4992004,$204.58,$207.16,$202.95
12/08/2021,$204.65,4997401,$204.84,$205.33,$202.5201
12/07/2021,$207.15,4786706,$207.33,$209.60,$205.76
12/06/2021,$206.25,4376615,$205.23,$208.09,$204.87
12/03/2021,$203.50,3545862,$204.01,$204.48,$201.00
12/02/2021,$204.00,6004852,$200.955,$205.45,$199.50
12/01/2021,$199.42,3123566,$205.65,$205.88,$199.18
11/30/2021,$202.24,5680329,$206.229,$206.47,$201.11
11/29/2021,$207.66,2598424,$210.21,$210.21,$207.00
11/26/2021,$208.21,3857777,$204.95,$209.00,$202.57
11/24/2021,$212.21,3266034,$215.14,$215.91,$211.84
11/23/2021,$216.00,4021450,$217.36,$218.46,$215.145
11/22/2021,$218.14,2453069,$218.33,$221.05,$218.03
11/19/2021,$218.49,2096134,$221.01,$221.20,$217.17
11/18/2021,$220.70,1688332,$219.495,$220.95,$219.02
11/17/2021,$220.49,1896561,$220.99,$221.285,$219.6039
11/16/2021,$221.37,1648547,$222.62,$223.28,$221.06
11/15/2021,$222.47,1207918,$222.63,$224.0408,$221.64
11/12/2021,$222.39,2184650,$221.94,$222.54,$219.50
11/11/2021,$221.01,1595894,$225.50,$225.50,$220.595
11/10/2021,$225.41,1324945,$227.27,$227.91,$225.18
11/09/2021,$227.75,2368989,$225.70,$228.26,$225.35
11/08/2021,$225.73,1715363,$227.805,$228.24,$224.38
11/05/2021,$226.06,2329234,$224.24,$227.61,$223.82
11/04/2021,$222.49,2320165,$222.67,$224.84,$222.08
11/03/2021,$222.80,2057280,$220.91,$223.05,$219.58
11/02/2021,$221.19,2297369,$220.54,$221.97,$219.2524
11/01/2021,$219.76,1697845,$218.70,$220.05,$218.0747
10/29/2021,$218.62,2615366,$218.00,$220.30,$217.06
10/28/2021,$218.48,1947870,$214.38,$218.7794,$214.38
10/27/2021,$215.72,1647056,$218.10,$218.163,$215.2186
10/26/2021,$218.32,2443872,$218.20,$220.47,$216.77
10/25/2021,$217.54,2710431,$216.81,$219.00,$215.645
10/22/2021,$217.40,3498592,$222.969,$223.90,$217.24
10/21/2021,$224.52,2649235,$223.62,$224.86,$221.24
10/20/2021,$223.64,1657049,$222.23,$223.69,$220.83
10/19/2021,$221.78,1599630,$221.36,$221.84,$219.46
10/18/2021,$220.63,1883500,$218.58,$221.47,$217.84
10/15/2021,$220.72,2180601,$220.30,$221.45,$219.2601
10/14/2021,$218.59,1425556,$217.16,$218.78,$216.529
10/13/2021,$215.58,1600202,$215.29,$216.68,$212.94
10/12/2021,$214.33,1383809,$215.70,$216.24,$213.93
10/11/2021,$215.29,1355214,$217.38,$218.22,$215.26
10/08/2021,$217.70,1344880,$218.68,$219.55,$216.74
10/07/2021,$218.37,1852850,$218.00,$219.86,$217.71
10/06/2021,$216.86,1736021,$213.77,$216.99,$213.12
10/05/2021,$215.72,1560184,$213.61,$217.0499,$213.61
10/04/2021,$214.21,2632280,$215.25,$216.62,$213.19
10/01/2021,$215.65,2276496,$212.98,$216.4213,$211.635
09/30/2021,$212.28,2934371,$216.17,$216.245,$212.10
09/29/2021,$214.92,2109054,$215.83,$216.41,$214.55
09/28/2021,$214.97,2654294,$216.62,$218.35,$214.47
09/27/2021,$217.90,2199324,$218.94,$219.83,$217.73
09/24/2021,$219.19,1949073,$219.74,$220.81,$218.47
09/23/2021,$219.70,2180071,$217.30,$221.3708,$217.30
09/22/2021,$217.02,2281095,$216.44,$218.4286,$216.32
09/21/2021,$214.90,2568859,$216.79,$216.94,$214.35
09/20/2021,$215.73,4008647,$216.09,$217.84,$214.19
09/17/2021,$218.49,4391758,$219.86,$219.86,$217.5002
09/16/2021,$219.65,2393535,$221.27,$221.41,$218.52
09/15/2021,$221.69,2021753,$220.63,$222.91,$220.14
09/14/2021,$220.19,2699929,$224.05,$224.12,$219.71
09/13/2021,$223.60,2771647,$224.315,$225.71,$222.21
09/10/2021,$222.37,2357909,$222.97,$225.19,$222.21
09/09/2021,$222.93,1937886,$223.91,$224.98,$222.33
09/08/2021,$224.40,2428562,$222.75,$224.90,$221.82
09/07/2021,$222.93,3222871,$227.70,$227.70,$222.77
09/03/2021,$228.36,1622429,$231.00,$231.00,$227.77
09/02/2021,$230.97,1594550,$230.92,$231.44,$229.77
09/01/2021,$229.80,2484573,$232.95,$233.19,$229.30
08/31/2021,$231.91,1956313,$231.43,$232.65,$230.57
08/30/2021,$231.87,1318283,$231.22,$232.78,$230.56
08/27/2021,$231.14,1663624,$231.58,$233.555,$230.66
08/26/2021,$230.88,1303319,$230.08,$231.18,$229.43
08/25/2021,$230.66,1804246,$230.86,$232.3409,$228.80
08/24/2021,$230.44,1265726,$228.85,$230.915,$228.31
08/23/2021,$229.11,2143468,$227.25,$231.61,$227.25
08/20/2021,$227.70,2081067,$228.13,$228.73,$226.51
08/19/2021,$227.73,1945127,$227.58,$229.238,$226.04
08/18/2021,$228.42,2555304,$229.96,$231.49,$228.24
08/17/2021,$231.45,2679136,$233.19,$233.70,$228.34
08/16/2021,$233.74,1794620,$231.86,$233.80,$230.17
08/13/2021,$231.76,1404791,$231.85,$232.66,$231.15
